"","symbol","date","returns"
"361","NFLX",2017-06-08,0.00163036047563336
"362","NFLX",2017-06-09,-0.0473234010331746
"363","NFLX",2017-06-12,-0.0417009241390934
"364","NFLX",2017-06-13,0.00845218557247507
"365","NFLX",2017-06-14,-0.00340495021343012
"366","NFLX",2017-06-15,-0.00289094618050478
"367","NFLX",2017-06-16,0.00408546402495613
"368","NFLX",2017-06-19,0.00669371942860875
"369","NFLX",2017-06-20,-0.00880046318645877
"370","NFLX",2017-06-21,0.0195987894850618
"371","NFLX",2017-06-22,-0.000903051028207869
"372","NFLX",2017-06-23,0.0202079218813864
"373","NFLX",2017-06-26,-0.00329074792328188
"374","NFLX",2017-06-27,-0.0410793714285714
"375","NFLX",2017-06-28,0.0157584917947327
"376","NFLX",2017-06-29,-0.021641404819988
"377","NFLX",2017-06-30,-0.00453056178374489
"378","NFLX",2017-07-03,-0.0216853350730115
"379","NFLX",2017-07-05,0.0098515633830687
"380","NFLX",2017-07-06,-0.00921347463441868
"381","NFLX",2017-07-07,0.0268717470085469
"382","NFLX",2017-07-10,0.0165801379415433
"383","NFLX",2017-07-11,0.0108731513836793
"384","NFLX",2017-07-12,0.0286399140978433
"385","NFLX",2017-07-13,-0.00340153070866145
"386","NFLX",2017-07-14,0.0183931980990304
"387","NFLX",2017-07-17,0.00359981391508857
"388","NFLX",2017-07-18,0.135436050750205
"389","NFLX",2017-07-19,0.00141609472496418
"390","NFLX",2017-07-20,-0.00141409223640765
"391","NFLX",2017-07-21,0.0269062463973995
"392","NFLX",2017-07-24,-0.00334140778291014
"393","NFLX",2017-07-25,-0.00500241062205498
"394","NFLX",2017-07-26,0.0112852382131614
"395","NFLX",2017-07-27,-0.0338481538624059
"396","NFLX",2017-07-28,0.00744471235008204
"397","NFLX",2017-07-31,-0.0129319120328375
"398","NFLX",2017-08-01,0.00203674442283952
"399","NFLX",2017-08-02,-0.00708671102063796
"400","NFLX",2017-08-03,-0.00835459200081357
"401","NFLX",2017-08-04,0.00580264477604508
"402","NFLX",2017-08-07,0.0058800575607687
"403","NFLX",2017-08-08,-0.0163789828888878
"404","NFLX",2017-08-09,-0.0144651378422004
"405","NFLX",2017-08-10,-0.0377744910557203
"406","NFLX",2017-08-11,0.0133616827087719
"407","NFLX",2017-08-14,-0.00233368736290618
"408","NFLX",2017-08-15,-0.0146198830409356
"409","NFLX",2017-08-16,0.00878335905044514
"410","NFLX",2017-08-17,-0.0228850458379819
"411","NFLX",2017-08-18,0.00270935643830095
"412","NFLX",2017-08-21,0.00132101602766377
"413","NFLX",2017-08-22,0.0154713425123334
"414","NFLX",2017-08-23,-0.00165346643801745
"415","NFLX",2017-08-24,-0.00550096421981505
"416","NFLX",2017-08-25,-0.0129662043369356
"417","NFLX",2017-08-28,0.0070503044359802
"418","NFLX",2017-08-29,0.010112512270001
"419","NFLX",2017-08-30,0.0348320838200589
"420","NFLX",2017-08-31,0.000114517143345205
"421","NFLX",2017-09-01,0.000171701670185431
"422","NFLX",2017-09-05,-0.0012590190780869
"423","NFLX",2017-09-06,0.0271028872999568
"424","NFLX",2017-09-07,-0.00139470013946996
"425","NFLX",2017-09-08,-0.0144134189944134
"426","NFLX",2017-09-11,0.0301553512091073
"427","NFLX",2017-09-12,0.0187630070770604
"428","NFLX",2017-09-13,-0.00815552281357357
"429","NFLX",2017-09-14,-0.00549985844859413
"430","NFLX",2017-09-15,-0.00153314894778656
"431","NFLX",2017-09-18,0.0124485271472927
"432","NFLX",2017-09-19,0.00574151245102139
"433","NFLX",2017-09-20,-0.000915542903968114
"434","NFLX",2017-09-21,0.0176271041352785
"435","NFLX",2017-09-22,-0.00757491793397025
"436","NFLX",2017-09-25,-0.0469709245699197
"437","NFLX",2017-09-26,0.00464856895017807
"438","NFLX",2017-09-27,0.0144385992184579
"439","NFLX",2017-09-28,-0.00697919433434524
"440","NFLX",2017-09-29,0.00359717216818778
"441","NFLX",2017-10-02,-0.0239316837960293
"442","NFLX",2017-10-03,0.0123157282728581
"443","NFLX",2017-10-04,0.0293542884161584
"444","NFLX",2017-10-05,0.0538899547935476
"445","NFLX",2017-10-06,0.0186738259101489
"446","NFLX",2017-10-09,-0.00580753952514823
"447","NFLX",2017-10-10,-0.00909225908193878
"448","NFLX",2017-10-11,-0.000666418898232379
"449","NFLX",2017-10-12,0.00466788414467123
"450","NFLX",2017-10-13,0.0185336668103049
"451","NFLX",2017-10-16,0.015990715925843
"452","NFLX",2017-10-17,-0.0157884207150135
"453","NFLX",2017-10-18,-0.0197513689543085
"454","NFLX",2017-10-19,-0.00209669640317522
"455","NFLX",2017-10-20,-0.00497104994180686
"456","NFLX",2017-10-23,-0.00870417678812985
"457","NFLX",2017-10-24,0.018444448389648
"458","NFLX",2017-10-25,-0.0114784203351
"459","NFLX",2017-10-26,0.00743150627173428
"460","NFLX",2017-10-27,0.0221811682020996
"461","NFLX",2017-10-30,-0.00586347620048289
"462","NFLX",2017-10-31,-0.00977971492109975
"463","NFLX",2017-11-01,0.00799270506515781
"464","NFLX",2017-11-02,0.00666670202020203
"465","NFLX",2017-11-03,0.00346170969179216
"466","NFLX",2017-11-06,0.000600020013999947
"467","NFLX",2017-11-07,-0.0211862584023821
"468","NFLX",2017-11-08,0.00280771352701881
"469","NFLX",2017-11-09,-0.0129301973841356
"470","NFLX",2017-11-10,-0.00969566817005674
"471","NFLX",2017-11-13,0.0159358292691214
"472","NFLX",2017-11-14,0.00322946992793227
"473","NFLX",2017-11-15,-0.0183435280343125
"474","NFLX",2017-11-16,0.0176452221956387
"475","NFLX",2017-11-17,-0.0118152424892651
"476","NFLX",2017-11-20,0.00465843174935454
"477","NFLX",2017-11-21,0.0109736730250281
"478","NFLX",2017-11-22,0.00045870153307237
"479","NFLX",2017-11-24,-0.00290345853543095
"480","NFLX",2017-11-27,-0.0035759744572158
"481","NFLX",2017-11-28,0.0211740063392871
"482","NFLX",2017-11-29,-0.0553770428137328
"483","NFLX",2017-11-30,-0.00302945531850496
"484","NFLX",2017-12-01,-0.00405157795019107
"485","NFLX",2017-12-04,-0.0148807081459963
"486","NFLX",2017-12-05,0.000923788342026111
"487","NFLX",2017-12-06,0.00591713782411407
"488","NFLX",2017-12-07,-0.000539697778634163
"489","NFLX",2017-12-08,0.0180345359292853
"490","NFLX",2017-12-11,-0.0123050391754285
"491","NFLX",2017-12-12,-0.00263132315201742
"492","NFLX",2017-12-13,0.0114682875457555
"493","NFLX",2017-12-14,0.0090492760084675
"494","NFLX",2017-12-15,0.00295419395393748
"495","NFLX",2017-12-18,0.00157796658894305
"496","NFLX",2017-12-19,-0.0178552359820947
"497","NFLX",2017-12-20,0.00962465491124687
"498","NFLX",2017-12-21,-0.00105927334278733
"499","NFLX",2017-12-22,0.00699823473115879
"500","NFLX",2017-12-26,-0.0114773453566668
